date,fund_id,nav
2023-09-04,DEMO-DG01,1.3927730592
2023-09-05,DEMO-DG01,1.3653822009
2023-09-06,DEMO-DG01,1.3700616143
2023-09-07,DEMO-DG01,1.3717689760
2023-09-08,DEMO-DG01,1.3564165377
2023-09-11,DEMO-DG01,1.3698876026
2023-09-12,DEMO-DG01,1.3535558860
2023-09-13,DEMO-DG01,1.3643834979
2023-09-14,DEMO-DG01,1.3738747555
2023-09-15,DEMO-DG01,1.3701148869
2023-09-18,DEMO-DG01,1.3731659159
2023-09-19,DEMO-DG01,1.3859801325
2023-09-20,DEMO-DG01,1.4089779388
2023-09-21,DEMO-DG01,1.4001737759
2023-09-22,DEMO-DG01,1.4157782568
2023-09-25,DEMO-DG01,1.4021863486
2023-09-26,DEMO-DG01,1.4012875612
2023-09-27,DEMO-DG01,1.4233079810
2023-09-28,DEMO-DG01,1.3884407533
2023-09-29,DEMO-DG01,1.3859449775
2023-10-02,DEMO-DG01,1.3779360964
2023-10-03,DEMO-DG01,1.3762555068
2023-10-04,DEMO-DG01,1.3773436406
2023-10-05,DEMO-DG01,1.3807345776
2023-10-06,DEMO-DG01,1.3842439397
2023-10-09,DEMO-DG01,1.3919063699
2023-10-10,DEMO-DG01,1.3841827753
2023-10-11,DEMO-DG01,1.3798572272
2023-10-12,DEMO-DG01,1.3694386691
2023-10-13,DEMO-DG01,1.3474319974
2023-10-16,DEMO-DG01,1.3377505541
2023-10-17,DEMO-DG01,1.3444185207
2023-10-18,DEMO-DG01,1.3580733080
2023-10-19,DEMO-DG01,1.3831230407
2023-10-20,DEMO-DG01,1.3920175046
2023-10-23,DEMO-DG01,1.3871555007
2023-10-24,DEMO-DG01,1.4000214128
2023-10-25,DEMO-DG01,1.3955955598
2023-10-26,DEMO-DG01,1.4180663817
2023-10-27,DEMO-DG01,1.4566114301
2023-10-30,DEMO-DG01,1.4939014131
2023-10-31,DEMO-DG01,1.4897373320
2023-11-01,DEMO-DG01,1.5033887598
2023-11-02,DEMO-DG01,1.5205394124
2023-11-03,DEMO-DG01,1.5044535567
2023-11-06,DEMO-DG01,1.5367667598
2023-11-07,DEMO-DG01,1.5421522780
2023-11-08,DEMO-DG01,1.5106845858
2023-11-09,DEMO-DG01,1.5351032988
2023-11-10,DEMO-DG01,1.5571006052
2023-11-13,DEMO-DG01,1.5667928456
2023-11-14,DEMO-DG01,1.5810424602
2023-11-15,DEMO-DG01,1.5952407172
2023-11-16,DEMO-DG01,1.6000156215
2023-11-17,DEMO-DG01,1.6084481757
2023-11-20,DEMO-DG01,1.5943958897
2023-11-21,DEMO-DG01,1.5924018971
2023-11-22,DEMO-DG01,1.6130000872
2023-11-23,DEMO-DG01,1.6057167946
2023-11-24,DEMO-DG01,1.5985460263
2023-11-27,DEMO-DG01,1.6071548688
2023-11-28,DEMO-DG01,1.5943858856
2023-11-29,DEMO-DG01,1.5986565296
2023-11-30,DEMO-DG01,1.6025203724
2023-12-01,DEMO-DG01,1.5995772319
2023-12-04,DEMO-DG01,1.6136059993
2023-12-05,DEMO-DG01,1.6328049455
2023-12-06,DEMO-DG01,1.6279882869
2023-12-07,DEMO-DG01,1.6314546041
2023-12-08,DEMO-DG01,1.5896683373
2023-12-11,DEMO-DG01,1.6080468031
2023-12-12,DEMO-DG01,1.6228660759
2023-12-13,DEMO-DG01,1.6543741651
2023-12-14,DEMO-DG01,1.6603955272
2023-12-15,DEMO-DG01,1.6391840605
2023-12-18,DEMO-DG01,1.6252918028
2023-12-19,DEMO-DG01,1.5983462996
2023-12-20,DEMO-DG01,1.6081351594
2023-12-21,DEMO-DG01,1.6193166211
2023-12-22,DEMO-DG01,1.5879382026
2023-12-25,DEMO-DG01,1.5719786954
2023-12-26,DEMO-DG01,1.5789558680
2023-12-27,DEMO-DG01,1.5901213062
2023-12-28,DEMO-DG01,1.5981320417
2023-12-29,DEMO-DG01,1.6255313056
2024-01-01,DEMO-DG01,1.5998740605
2024-01-02,DEMO-DG01,1.5934053350
2024-01-03,DEMO-DG01,1.5996559281
2024-01-04,DEMO-DG01,1.6109155398
2024-01-05,DEMO-DG01,1.6212300124
2024-01-08,DEMO-DG01,1.6333949110
2024-01-09,DEMO-DG01,1.6567317362
2024-01-10,DEMO-DG01,1.6267720066
2024-01-11,DEMO-DG01,1.6408439140
2024-01-12,DEMO-DG01,1.6405296913
2024-01-15,DEMO-DG01,1.6349426264
2024-01-16,DEMO-DG01,1.6191362933
2024-01-17,DEMO-DG01,1.6262336765
2024-01-18,DEMO-DG01,1.6123144659
2024-01-19,DEMO-DG01,1.6218326691
2024-01-22,DEMO-DG01,1.6134251108
2024-01-23,DEMO-DG01,1.6238609209
2024-01-24,DEMO-DG01,1.6568666833
2024-01-25,DEMO-DG01,1.6580253375
2024-01-26,DEMO-DG01,1.6700513263
2024-01-29,DEMO-DG01,1.6560113236
2024-01-30,DEMO-DG01,1.6573474021
2024-01-31,DEMO-DG01,1.6378161326
2024-02-01,DEMO-DG01,1.6267963887
2024-02-02,DEMO-DG01,1.6264571074
2024-02-05,DEMO-DG01,1.6419994688
2024-02-06,DEMO-DG01,1.6418069272
2024-02-07,DEMO-DG01,1.6520652967
2024-02-08,DEMO-DG01,1.6600745963
2024-02-09,DEMO-DG01,1.6426769582
2024-02-12,DEMO-DG01,1.6458998872
2024-02-13,DEMO-DG01,1.6727717054
2024-02-14,DEMO-DG01,1.6786140532
2024-02-15,DEMO-DG01,1.6634551935
2024-02-16,DEMO-DG01,1.6313553134
2024-02-19,DEMO-DG01,1.6223444529
2024-02-20,DEMO-DG01,1.6361485190
2024-02-21,DEMO-DG01,1.6564217014
2024-02-22,DEMO-DG01,1.6712550138
2024-02-23,DEMO-DG01,1.6723630974
2024-02-26,DEMO-DG01,1.6697905898
2024-02-27,DEMO-DG01,1.6571348491
2024-02-28,DEMO-DG01,1.6637945810
2024-02-29,DEMO-DG01,1.6846587492
2024-03-01,DEMO-DG01,1.6729948299
2024-03-04,DEMO-DG01,1.6498180228
2024-03-05,DEMO-DG01,1.6314905746
2024-03-06,DEMO-DG01,1.6329103003
2024-03-07,DEMO-DG01,1.6124755256
2024-03-08,DEMO-DG01,1.5879691334
2024-03-11,DEMO-DG01,1.5926775543
2024-03-12,DEMO-DG01,1.5856838720
2024-03-13,DEMO-DG01,1.5917084379
2024-03-14,DEMO-DG01,1.5706470649
2024-03-15,DEMO-DG01,1.5786876863
2024-03-18,DEMO-DG01,1.5543930141
2024-03-19,DEMO-DG01,1.5760059768
2024-03-20,DEMO-DG01,1.5632895308
2024-03-21,DEMO-DG01,1.5189938212
2024-03-22,DEMO-DG01,1.5226073922
2024-03-25,DEMO-DG01,1.5241730455
2024-03-26,DEMO-DG01,1.5239866182
2024-03-27,DEMO-DG01,1.5200810605
2024-03-28,DEMO-DG01,1.5196307811
2024-03-29,DEMO-DG01,1.5043518719
2024-04-01,DEMO-DG01,1.4907029045
2024-04-02,DEMO-DG01,1.4484911992
2024-04-03,DEMO-DG01,1.4675829116
2024-04-04,DEMO-DG01,1.4823522233
2024-04-05,DEMO-DG01,1.4957547592
2024-04-08,DEMO-DG01,1.5103438406
2024-04-09,DEMO-DG01,1.4900934102
2024-04-10,DEMO-DG01,1.4877382069
2024-04-11,DEMO-DG01,1.4895008455
2024-04-12,DEMO-DG01,1.4670056579
2024-04-15,DEMO-DG01,1.4725221831
2024-04-16,DEMO-DG01,1.4656287929
2024-04-17,DEMO-DG01,1.4409755275
2024-04-18,DEMO-DG01,1.4383150410
2024-04-19,DEMO-DG01,1.4272020637
2024-04-22,DEMO-DG01,1.4344168139
2024-04-23,DEMO-DG01,1.4497438460
2024-04-24,DEMO-DG01,1.4491549101
2024-04-25,DEMO-DG01,1.4384658836
2024-04-26,DEMO-DG01,1.4515624275
2024-04-29,DEMO-DG01,1.4345358071
2024-04-30,DEMO-DG01,1.4582340826
2024-05-01,DEMO-DG01,1.4403710142
2024-05-02,DEMO-DG01,1.4170845165
2024-05-03,DEMO-DG01,1.3986892912
2024-05-06,DEMO-DG01,1.4124874786
2024-05-07,DEMO-DG01,1.4091189160
2024-05-08,DEMO-DG01,1.3945642738
2024-05-09,DEMO-DG01,1.3817902834
2024-05-10,DEMO-DG01,1.3768122838
2024-05-13,DEMO-DG01,1.3589634221
2024-05-14,DEMO-DG01,1.3444134482
2024-05-15,DEMO-DG01,1.3391971527
2024-05-16,DEMO-DG01,1.3416097698
2024-05-17,DEMO-DG01,1.3375756215
2024-05-20,DEMO-DG01,1.3407390247
2024-05-21,DEMO-DG01,1.3436305091
2024-05-22,DEMO-DG01,1.3384299316
2024-05-23,DEMO-DG01,1.3525480017
2024-05-24,DEMO-DG01,1.3613556430
2024-05-27,DEMO-DG01,1.3608049480
2024-05-28,DEMO-DG01,1.3449513485
2024-05-29,DEMO-DG01,1.3449397945
2024-05-30,DEMO-DG01,1.3516632513
2024-05-31,DEMO-DG01,1.3483267561
2024-06-03,DEMO-DG01,1.3514246550
2024-06-04,DEMO-DG01,1.3495693826
2024-06-05,DEMO-DG01,1.3276936326
2024-06-06,DEMO-DG01,1.3543463968
2024-06-07,DEMO-DG01,1.3409515776
2024-06-10,DEMO-DG01,1.3579555085
2024-06-11,DEMO-DG01,1.3768186726
2024-06-12,DEMO-DG01,1.3772391716
2024-06-13,DEMO-DG01,1.3823688344
2024-06-14,DEMO-DG01,1.3950818506
2024-06-17,DEMO-DG01,1.3761356473
2024-06-18,DEMO-DG01,1.3978470568
2024-06-19,DEMO-DG01,1.3827697420
2024-06-20,DEMO-DG01,1.3691098051
2024-06-21,DEMO-DG01,1.3564788410
2024-06-24,DEMO-DG01,1.3780999111
2024-06-25,DEMO-DG01,1.3945281763
2024-06-26,DEMO-DG01,1.4012084862
2024-06-27,DEMO-DG01,1.3922883189
2024-06-28,DEMO-DG01,1.3891306613
2024-07-01,DEMO-DG01,1.4099998467
2024-07-02,DEMO-DG01,1.4059309247
2024-07-03,DEMO-DG01,1.4199679459
2024-07-04,DEMO-DG01,1.4265770188
2024-07-05,DEMO-DG01,1.4216173393
2024-07-08,DEMO-DG01,1.4205960261
2024-07-09,DEMO-DG01,1.4316044811
2024-07-10,DEMO-DG01,1.4308603192
2024-07-11,DEMO-DG01,1.4310797446
2024-07-12,DEMO-DG01,1.4121381915
2024-07-15,DEMO-DG01,1.4083910447
2024-07-16,DEMO-DG01,1.4207217503
2024-07-17,DEMO-DG01,1.3996252776
2024-07-18,DEMO-DG01,1.3973607998
2024-07-19,DEMO-DG01,1.3966315204
2024-07-22,DEMO-DG01,1.3837993559
2024-07-23,DEMO-DG01,1.3799434718
2024-07-24,DEMO-DG01,1.3610475265
2024-07-25,DEMO-DG01,1.3417150407
2024-07-26,DEMO-DG01,1.3710178873
2024-07-29,DEMO-DG01,1.3898065616
2024-07-30,DEMO-DG01,1.3836807958
2024-07-31,DEMO-DG01,1.3882473921
2024-08-01,DEMO-DG01,1.3697144262
2024-08-02,DEMO-DG01,1.3699527965
2024-08-05,DEMO-DG01,1.3702545475
2024-08-06,DEMO-DG01,1.3612074037
2024-08-07,DEMO-DG01,1.3651518768
2024-08-08,DEMO-DG01,1.3779706105
2024-08-09,DEMO-DG01,1.3873701249
2024-08-12,DEMO-DG01,1.3657671878
2024-08-13,DEMO-DG01,1.3718251249
2024-08-14,DEMO-DG01,1.3730787524
2024-08-15,DEMO-DG01,1.3771975899
2024-08-16,DEMO-DG01,1.3753185225
2024-08-19,DEMO-DG01,1.3753605690
2024-08-20,DEMO-DG01,1.3561036069
2024-08-21,DEMO-DG01,1.3526651412
2024-08-22,DEMO-DG01,1.3571246288
2024-08-23,DEMO-DG01,1.3674538829
2024-08-26,DEMO-DG01,1.3632833986
2024-08-27,DEMO-DG01,1.3590862819
2024-08-28,DEMO-DG01,1.3482172142
2024-08-29,DEMO-DG01,1.3486273190
2024-08-30,DEMO-DG01,1.3533644803
2024-09-02,DEMO-DG01,1.3428530981
2024-09-03,DEMO-DG01,1.3469322883
2024-09-04,DEMO-DG01,1.3536264754
2024-09-05,DEMO-DG01,1.3592603974
2024-09-06,DEMO-DG01,1.3645460555
2024-09-09,DEMO-DG01,1.3740302932
2024-09-10,DEMO-DG01,1.3978917642
2024-09-11,DEMO-DG01,1.4006108104
2024-09-12,DEMO-DG01,1.3991139868
2024-09-13,DEMO-DG01,1.3928833093
2024-09-16,DEMO-DG01,1.3972690907
2024-09-17,DEMO-DG01,1.4233314289
2024-09-18,DEMO-DG01,1.4463242709
2024-09-19,DEMO-DG01,1.4161601757
2024-09-20,DEMO-DG01,1.4123384965
2024-09-23,DEMO-DG01,1.4043992262
2024-09-24,DEMO-DG01,1.4227400697
2024-09-25,DEMO-DG01,1.4329490837
2024-09-26,DEMO-DG01,1.4297381377
2024-09-27,DEMO-DG01,1.4346685363
2024-09-30,DEMO-DG01,1.4422256745
2024-10-01,DEMO-DG01,1.4346302587
2024-10-02,DEMO-DG01,1.4235215914
2024-10-03,DEMO-DG01,1.4180255535
2024-10-04,DEMO-DG01,1.4121631361
2024-10-07,DEMO-DG01,1.4306946530
2024-10-08,DEMO-DG01,1.4458895933
2024-10-09,DEMO-DG01,1.4576227511
2024-10-10,DEMO-DG01,1.4360516055
2024-10-11,DEMO-DG01,1.4493234073
2024-10-14,DEMO-DG01,1.4595954851
2024-10-15,DEMO-DG01,1.4642268772
2024-10-16,DEMO-DG01,1.4613531131
2024-10-17,DEMO-DG01,1.4738309343
2024-10-18,DEMO-DG01,1.4797198272
2024-10-21,DEMO-DG01,1.4754398624
2024-10-22,DEMO-DG01,1.4739567951
2024-10-23,DEMO-DG01,1.4667070818
2024-10-24,DEMO-DG01,1.4615393892
2024-10-25,DEMO-DG01,1.4759287344
2024-10-28,DEMO-DG01,1.4736662705
2024-10-29,DEMO-DG01,1.4587454697
2024-10-30,DEMO-DG01,1.4787998826
2024-10-31,DEMO-DG01,1.4753533712
2024-11-01,DEMO-DG01,1.4642656540
2024-11-04,DEMO-DG01,1.4514110413
2024-11-05,DEMO-DG01,1.4571336201
2024-11-06,DEMO-DG01,1.4384643371
2024-11-07,DEMO-DG01,1.4453509035
2024-11-08,DEMO-DG01,1.4523899986
2024-11-11,DEMO-DG01,1.4440974105
2024-11-12,DEMO-DG01,1.4413228968
2024-11-13,DEMO-DG01,1.4330200340
2024-11-14,DEMO-DG01,1.4446562435
2024-11-15,DEMO-DG01,1.4355922694
2024-11-18,DEMO-DG01,1.4356719707
2024-11-19,DEMO-DG01,1.4090814540
2024-11-20,DEMO-DG01,1.3981050050
2024-11-21,DEMO-DG01,1.4118190260
2024-11-22,DEMO-DG01,1.4119627414
2024-11-25,DEMO-DG01,1.3989866774
2024-11-26,DEMO-DG01,1.3943996548
2024-11-27,DEMO-DG01,1.4094495059
2024-11-28,DEMO-DG01,1.4259414687
2024-11-29,DEMO-DG01,1.4371356665
2024-12-02,DEMO-DG01,1.4237371752
2024-12-03,DEMO-DG01,1.4442570700
2024-12-04,DEMO-DG01,1.4462597365
2024-12-05,DEMO-DG01,1.4494098271
2024-12-06,DEMO-DG01,1.4486244773
2024-12-09,DEMO-DG01,1.4312449517
2024-12-10,DEMO-DG01,1.4244351852
2024-12-11,DEMO-DG01,1.4239545153
2024-12-12,DEMO-DG01,1.4210038362
2024-12-13,DEMO-DG01,1.4368321670
2024-12-16,DEMO-DG01,1.4264608438
2024-12-17,DEMO-DG01,1.4324769393
2024-12-18,DEMO-DG01,1.4493301412
2024-12-19,DEMO-DG01,1.4457934553
2024-12-20,DEMO-DG01,1.4543634946
2024-12-23,DEMO-DG01,1.4740554176
2024-12-24,DEMO-DG01,1.4884917521
2024-12-25,DEMO-DG01,1.4918052012
2024-12-26,DEMO-DG01,1.4749870895
2024-12-27,DEMO-DG01,1.4644952779
2024-12-30,DEMO-DG01,1.4565436543
2024-12-31,DEMO-DG01,1.4430743739
2025-01-01,DEMO-DG01,1.4085468618
2025-01-02,DEMO-DG01,1.4210544645
2025-01-03,DEMO-DG01,1.4055748004
2025-01-06,DEMO-DG01,1.4047242274
2025-01-07,DEMO-DG01,1.3901980264
2025-01-08,DEMO-DG01,1.3943834084
2025-01-09,DEMO-DG01,1.3718629158
2025-01-10,DEMO-DG01,1.3550353210
2025-01-13,DEMO-DG01,1.3585164417
2025-01-14,DEMO-DG01,1.3590481272
2025-01-15,DEMO-DG01,1.3697161771
2025-01-16,DEMO-DG01,1.3501157048
2025-01-17,DEMO-DG01,1.3498228588
2025-01-20,DEMO-DG01,1.3539172007
2025-01-21,DEMO-DG01,1.3735064413
2025-01-22,DEMO-DG01,1.3987053956
2025-01-23,DEMO-DG01,1.4311749658
2025-01-24,DEMO-DG01,1.4286881416
2025-01-27,DEMO-DG01,1.4510969725
2025-01-28,DEMO-DG01,1.4411768504
2025-01-29,DEMO-DG01,1.4408816044
2025-01-30,DEMO-DG01,1.4677852524
2025-01-31,DEMO-DG01,1.4733814797
2025-02-03,DEMO-DG01,1.4593280402
2025-02-04,DEMO-DG01,1.4686641419
2025-02-05,DEMO-DG01,1.4653892913
2025-02-06,DEMO-DG01,1.4462970023
2025-02-07,DEMO-DG01,1.4210966701
2025-02-10,DEMO-DG01,1.4299361398
2025-02-11,DEMO-DG01,1.4150307283
2025-02-12,DEMO-DG01,1.4141543946
2025-02-13,DEMO-DG01,1.4041148294
2025-02-14,DEMO-DG01,1.3777085286
2025-02-17,DEMO-DG01,1.3834438186
2025-02-18,DEMO-DG01,1.3912838046
2025-02-19,DEMO-DG01,1.3973125917
2025-02-20,DEMO-DG01,1.3858996607
2025-02-21,DEMO-DG01,1.3656842066
2025-02-24,DEMO-DG01,1.3724096743
2025-02-25,DEMO-DG01,1.3536303773
2025-02-26,DEMO-DG01,1.3572825196
2025-02-27,DEMO-DG01,1.3768615607
2025-02-28,DEMO-DG01,1.3705510174
2025-03-03,DEMO-DG01,1.3584439333
2025-03-04,DEMO-DG01,1.3567844963
2025-03-05,DEMO-DG01,1.3632366164
2025-03-06,DEMO-DG01,1.3605513349
2025-03-07,DEMO-DG01,1.3464168805
2025-03-10,DEMO-DG01,1.3383637465
2025-03-11,DEMO-DG01,1.3245955701
2025-03-12,DEMO-DG01,1.3296916439
2025-03-13,DEMO-DG01,1.3336591723
2025-03-14,DEMO-DG01,1.3143859544
2025-03-17,DEMO-DG01,1.3261022666
2025-03-18,DEMO-DG01,1.3235444819
2025-03-19,DEMO-DG01,1.3419512756
2025-03-20,DEMO-DG01,1.3302228650
2025-03-21,DEMO-DG01,1.3352935021
2025-03-24,DEMO-DG01,1.3217841481
2025-03-25,DEMO-DG01,1.3120828487
2025-03-26,DEMO-DG01,1.3066181221
2025-03-27,DEMO-DG01,1.3017146269
2025-03-28,DEMO-DG01,1.3134530313
2025-03-31,DEMO-DG01,1.3323277123
2025-04-01,DEMO-DG01,1.3300354448
2025-04-02,DEMO-DG01,1.3529488297
2025-04-03,DEMO-DG01,1.3517558310
2025-04-04,DEMO-DG01,1.3618417542
2025-04-07,DEMO-DG01,1.3697179220
2025-04-08,DEMO-DG01,1.3603864064
2025-04-09,DEMO-DG01,1.3556806056
2025-04-10,DEMO-DG01,1.3648934175
2025-04-11,DEMO-DG01,1.3306798719
2025-04-14,DEMO-DG01,1.3277675872
2025-04-15,DEMO-DG01,1.3377692535
2025-04-16,DEMO-DG01,1.3397545303
2025-04-17,DEMO-DG01,1.3349023622
2025-04-18,DEMO-DG01,1.3311535486
2025-04-21,DEMO-DG01,1.3433511455
2025-04-22,DEMO-DG01,1.3335183203
2025-04-23,DEMO-DG01,1.3304405004
2025-04-24,DEMO-DG01,1.3478172956
2025-04-25,DEMO-DG01,1.3547413074
2025-04-28,DEMO-DG01,1.3530507531
2025-04-29,DEMO-DG01,1.3608555765
2025-04-30,DEMO-DG01,1.3787910316
2025-05-01,DEMO-DG01,1.3669726353
2025-05-02,DEMO-DG01,1.3528786043
2025-05-05,DEMO-DG01,1.3564857644
2025-05-06,DEMO-DG01,1.3477181549
2025-05-07,DEMO-DG01,1.3553108920
2025-05-08,DEMO-DG01,1.3569441390
2025-05-09,DEMO-DG01,1.3487425217
2025-05-12,DEMO-DG01,1.3645682797
2025-05-13,DEMO-DG01,1.3729909870
2025-05-14,DEMO-DG01,1.3860359420
2025-05-15,DEMO-DG01,1.4034813471
2025-05-16,DEMO-DG01,1.4057512666
2025-05-19,DEMO-DG01,1.4135033360
2025-05-20,DEMO-DG01,1.4110094139
2025-05-21,DEMO-DG01,1.4138779609
2025-05-22,DEMO-DG01,1.4239935800
2025-05-23,DEMO-DG01,1.4219167124
2025-05-26,DEMO-DG01,1.4207024725
2025-05-27,DEMO-DG01,1.4175319131
2025-05-28,DEMO-DG01,1.4120558608
2025-05-29,DEMO-DG01,1.4523268157
2025-05-30,DEMO-DG01,1.4482777826
2025-06-02,DEMO-DG01,1.4439805459
2025-06-03,DEMO-DG01,1.4521344388
2025-06-04,DEMO-DG01,1.4366012366
2025-06-05,DEMO-DG01,1.4444000791
2025-06-06,DEMO-DG01,1.4522623821
2025-06-09,DEMO-DG01,1.4578810244
2025-06-10,DEMO-DG01,1.4370146639
2025-06-11,DEMO-DG01,1.4160565976
2025-06-12,DEMO-DG01,1.3860206912
2025-06-13,DEMO-DG01,1.3733374893
2025-06-16,DEMO-DG01,1.3576336663
2025-06-17,DEMO-DG01,1.3902892896
2025-06-18,DEMO-DG01,1.3776359146
2025-06-19,DEMO-DG01,1.3787460098
2025-06-20,DEMO-DG01,1.3596686284
2025-06-23,DEMO-DG01,1.3324235405
2025-06-24,DEMO-DG01,1.3486928528
2025-06-25,DEMO-DG01,1.3310054629
2025-06-26,DEMO-DG01,1.3463900626
2025-06-27,DEMO-DG01,1.3608916555
2025-06-30,DEMO-DG01,1.3392658277
2025-07-01,DEMO-DG01,1.3318298899
2025-07-02,DEMO-DG01,1.3275883037
2025-07-03,DEMO-DG01,1.3559310317
2025-07-04,DEMO-DG01,1.3199502363
2025-07-07,DEMO-DG01,1.3216097324
2025-07-08,DEMO-DG01,1.3211111876
2025-07-09,DEMO-DG01,1.3125208535
2025-07-10,DEMO-DG01,1.3006003018
2025-07-11,DEMO-DG01,1.2841183219
2025-07-14,DEMO-DG01,1.2766246580
2025-07-15,DEMO-DG01,1.2748111870
2025-07-16,DEMO-DG01,1.2680872291
2025-07-17,DEMO-DG01,1.2606424976
2025-07-18,DEMO-DG01,1.2408844052
2025-07-21,DEMO-DG01,1.2286570849
2025-07-22,DEMO-DG01,1.2355081414
2025-07-23,DEMO-DG01,1.2280341361
2025-07-24,DEMO-DG01,1.2442973622
2025-07-25,DEMO-DG01,1.2464942349
2025-07-28,DEMO-DG01,1.2426366454
2025-07-29,DEMO-DG01,1.2299053206
2025-07-30,DEMO-DG01,1.2294187325
2025-07-31,DEMO-DG01,1.2397382271
2025-08-01,DEMO-DG01,1.2548000639
2025-08-04,DEMO-DG01,1.2693436771
2025-08-05,DEMO-DG01,1.2784983731
2025-08-06,DEMO-DG01,1.2815424936
2025-08-07,DEMO-DG01,1.2758999468
2025-08-08,DEMO-DG01,1.2806356708
2025-08-11,DEMO-DG01,1.2799606975
2025-08-12,DEMO-DG01,1.2727218345
2025-08-13,DEMO-DG01,1.2699050983
2025-08-14,DEMO-DG01,1.2654095649
2025-08-15,DEMO-DG01,1.2606991867
2025-08-18,DEMO-DG01,1.2538168289
2025-08-19,DEMO-DG01,1.2408166247
2025-08-20,DEMO-DG01,1.2466465207
2025-08-21,DEMO-DG01,1.2417019440
2025-08-22,DEMO-DG01,1.2252201021
2025-08-25,DEMO-DG01,1.2369780628
2025-08-26,DEMO-DG01,1.2212538559
2025-08-27,DEMO-DG01,1.2332027594
2025-08-28,DEMO-DG01,1.2150119017
2025-08-29,DEMO-DG01,1.2010851570
2025-09-01,DEMO-DG01,1.2020460128
2025-09-02,DEMO-DG01,1.1845261768
2025-09-03,DEMO-DG01,1.1756925892
2025-09-04,DEMO-DG01,1.1549035007
2025-09-05,DEMO-DG01,1.1574659673
2025-09-08,DEMO-DG01,1.1607917821
2025-09-09,DEMO-DG01,1.1587322111
2025-09-10,DEMO-DG01,1.1612587126
2025-09-11,DEMO-DG01,1.1692233849
2025-09-12,DEMO-DG01,1.1607109057
2025-09-15,DEMO-DG01,1.1557465480
2025-09-16,DEMO-DG01,1.1632105763
2025-09-17,DEMO-DG01,1.1773070992
2025-09-18,DEMO-DG01,1.1927001487
2025-09-19,DEMO-DG01,1.2123305511
2025-09-22,DEMO-DG01,1.2162647673
2025-09-23,DEMO-DG01,1.2187343417
2025-09-24,DEMO-DG01,1.2033108643
2025-09-25,DEMO-DG01,1.1912127230
2025-09-26,DEMO-DG01,1.1851148003
2025-09-29,DEMO-DG01,1.1814122185
2025-09-30,DEMO-DG01,1.1778483273
2025-10-01,DEMO-DG01,1.1912415993
2025-10-02,DEMO-DG01,1.2141040929
2025-10-03,DEMO-DG01,1.2000798621
2025-10-06,DEMO-DG01,1.2002886543
2025-10-07,DEMO-DG01,1.2007090674
2025-10-08,DEMO-DG01,1.2027572491
2025-10-09,DEMO-DG01,1.1948888990
2025-10-10,DEMO-DG01,1.1750794565
2025-10-13,DEMO-DG01,1.1644508001
2025-10-14,DEMO-DG01,1.1744207447
2025-10-15,DEMO-DG01,1.1769709927
2025-10-16,DEMO-DG01,1.1851602658
2025-10-17,DEMO-DG01,1.1699569627
2025-10-20,DEMO-DG01,1.1769474198
2025-10-21,DEMO-DG01,1.1967357878
2025-10-22,DEMO-DG01,1.1824113688
2025-10-23,DEMO-DG01,1.1848334481
2025-10-24,DEMO-DG01,1.1837318724
2025-10-27,DEMO-DG01,1.1955096387
2025-10-28,DEMO-DG01,1.1772332466
2025-10-29,DEMO-DG01,1.1677314081
2025-10-30,DEMO-DG01,1.1733345959
2025-10-31,DEMO-DG01,1.1707900786
2025-11-03,DEMO-DG01,1.1643575422
2025-11-04,DEMO-DG01,1.1627752722
2025-11-05,DEMO-DG01,1.1742407158
2025-11-06,DEMO-DG01,1.1648868804
2025-11-07,DEMO-DG01,1.1512832818
2025-11-10,DEMO-DG01,1.1633336782
2025-11-11,DEMO-DG01,1.1565061514
2025-11-12,DEMO-DG01,1.1704563960
2025-11-13,DEMO-DG01,1.1423659709
2025-11-14,DEMO-DG01,1.1555705267
2025-11-17,DEMO-DG01,1.1389241395
2025-11-18,DEMO-DG01,1.1405084555
2025-11-19,DEMO-DG01,1.1499339883
2025-11-20,DEMO-DG01,1.1462535183
2025-11-21,DEMO-DG01,1.1391671545
2025-11-24,DEMO-DG01,1.1451218535
2025-11-25,DEMO-DG01,1.1545719319
2025-11-26,DEMO-DG01,1.1737184572
2025-11-27,DEMO-DG01,1.1947430587
2025-11-28,DEMO-DG01,1.2137962265
2025-12-01,DEMO-DG01,1.1905283193
2025-12-02,DEMO-DG01,1.1968196612
2025-12-03,DEMO-DG01,1.2175987198
2025-12-04,DEMO-DG01,1.2099231245
2025-12-05,DEMO-DG01,1.2000461673
2025-12-08,DEMO-DG01,1.2013973422
2025-12-09,DEMO-DG01,1.2129968430
2025-12-10,DEMO-DG01,1.2263037177
2025-12-11,DEMO-DG01,1.2072039894
2025-12-12,DEMO-DG01,1.2116563519
2025-12-15,DEMO-DG01,1.2175914189
2025-12-16,DEMO-DG01,1.2202574113
2025-12-17,DEMO-DG01,1.2245398059
2025-12-18,DEMO-DG01,1.2212112882
2025-12-19,DEMO-DG01,1.2350976955
2025-12-22,DEMO-DG01,1.2465647180
2025-12-23,DEMO-DG01,1.2319349911
2025-12-24,DEMO-DG01,1.2307270113
2025-12-25,DEMO-DG01,1.2474789386
2025-12-26,DEMO-DG01,1.2533381946
2025-12-29,DEMO-DG01,1.2630360906
2025-12-30,DEMO-DG01,1.2530690316
2025-12-31,DEMO-DG01,1.2590506955
